,division,subdivision,item_code,description,quantity,unit,labor_hourly_rate,man_hrs_per_unit,total_man_hours,labor_total,material,material_total,equipment,equipment_total,other_cost1,other_cost2,other_cost3,subcontractor,total_mat_lab_equip,notes,file_name,project_year,project_type
11708,0.0,0.0,,"42-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,668.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11709,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,647.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11710,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I, Branch A. Ductile Iron",351.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743769.0,0.0,0.0,0.0,743769.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11711,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I, Branch A.  PVC",5628.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5346600.0,0.0,0.0,0.0,5346600.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11712,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I, Branch A. PVC",1168.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192528.0,0.0,0.0,0.0,1192528.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11713,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 25.1' to 30.0' depth, Section I, Branch A. PVC",277.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297221.0,0.0,0.0,0.0,297221.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11714,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 30.1' to 35.0' depth, Section I, Branch A. PVC",309.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370120.2,0.0,0.0,0.0,370120.2,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11715,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,0.0,761.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11716,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I, Branch A.  PVC",5319.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7008314.399999999,0.0,0.0,0.0,7008314.4,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11717,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I, Branch A.  Ductile Iron",204.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612612.0,0.0,0.0,0.0,612612.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11718,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I, Branch A.  PVC",1157.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1558779.82,0.0,0.0,0.0,1558779.82,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11719,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 25.1' to 30.0' depth, Section I, Branch A.  Ductile Iron",187.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565488.0,0.0,0.0,0.0,565488.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11720,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 35.1' to 41.0' depth, Section I, Branch A PVC",554.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824850.6000000001,0.0,0.0,0.0,824850.6000000001,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11721,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,0.0,0.0,0.0,963.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11722,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,1004.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11723,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,1055.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11724,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,1070.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11725,0.0,0.0,,"66-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,997.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11726,0.0,0.0,,"66-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,1040.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11727,0.0,0.0,,"66-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,1087.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11728,0.0,0.0,,"66-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,1134.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11729,0.0,0.0,,"72-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,0.0,0.0,0.0,1075.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11730,0.0,0.0,,"Tunnelling Under Roadways & Creek ( Section I), Auger-Bore or Guided Bore and Jack Methods",680.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040000.0,0.0,0.0,0.0,2040000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11731,0.0,0.0,,"Standard Manhole, 4-foot diameter, (depth up to 8 to 12 ft)",1.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31159.0,0.0,0.0,0.0,31159.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11732,0.0,0.0,,"Standard Manhole, 4-foot diameter, (depth up to 13 to 16 ft)",7.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277347.0,0.0,0.0,0.0,277347.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11733,0.0,0.0,,"Standard Manhole, 5-foot diameter, (depth up to 13 to 16 ft)",1.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47270.0,0.0,0.0,0.0,47270.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11734,0.0,0.0,,"Standard Manhole, 6-foot diameter, (depth up to 16 to 23 ft)",14.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131494.0,0.0,0.0,0.0,1131494.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11735,0.0,0.0,,"Standard Manhole, 6-foot diameter, (depth up to 24 to 30 ft)",3.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303783.0,0.0,0.0,0.0,303783.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11736,0.0,0.0,,"Standard Manhole, 7-foot diameter, (depth up to 16 to 23 ft)",17.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361096.0,0.0,0.0,0.0,2361096.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11737,0.0,0.0,,"Standard Manhole, 7-foot diameter, (depth up to 38 to 44 ft)",1.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241056.0,0.0,0.0,0.0,241056.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11738,0.0,0.0,,"Junction Chamber, (depth up to 16 to 23 ft)",1.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,175000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11739,0.0,0.0,,Manhole Abandonment,20.0,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116000.0,0.0,0.0,0.0,116000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11740,0.0,0.0,,Manhole Removal and Disposal,12.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97200.0,0.0,0.0,0.0,97200.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11741,0.0,0.0,,"Abandon Existing Sewer In Place, Grouting",13470.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616400.0,0.0,0.0,0.0,1616400.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11742,0.0,0.0,,Remove/Dispose of Existing Sewer Pipe,1959.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293850.0,0.0,0.0,0.0,293850.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11743,0.0,0.0,,Video inspection of new sewer pipe and lateral connections,15135.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136215.0,0.0,0.0,0.0,136215.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11744,0.0,0.0,,Traffic Maintenance and Control,24.0,MONTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314880.0,0.0,0.0,0.0,314880.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11745,0.0,0.0,,Shoring for Pipeline & Manhole Install,35000.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,1400000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11746,0.0,0.0,,Supplemental Excavation & Backfill for working bench,30000.0,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,0.0,0.0,0.0,450000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11747,0.0,0.0,,Support Existing Conduits across Trench,1.0,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,75000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11748,0.0,0.0,,Allowance for Dewatering & Crossing Creeks,1.0,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,250000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11749,0.0,0.0,,Utility Relocation,1.0,ALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,not classified cost category,Snapfinger_100_pc_Comparison_050724_Sec 1 60 pc.csv,2023,watershed
11750,0.0,0.0,,Mobilization and Demobilization,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,750000.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11751,0.0,0.0,,Fees Bonds and Insurance,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848125.0,0.0,0.0,0.0,848125.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11752,0.0,0.0,,General Requirements,24.0,MONTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992000.0,0.0,0.0,0.0,1992000.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11753,0.0,0.0,,Modular Owners Office,250.0,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560000.0,0.0,0.0,0.0,560000.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11754,0.0,0.0,,Erosion and Sediment Control and Conformance with SWPPP,32000.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224000.0,0.0,0.0,0.0,224000.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11755,0.0,0.0,,Clearing and Grubbing,25.71166207529844,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205693.29660238753,0.0,0.0,0.0,205693.2966023875,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11756,0.0,0.0,,Site Restoration,25.71166207529844,ACRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642791.5518824611,0.0,0.0,0.0,642791.551882461,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11757,0.0,0.0,,Access Road,15600.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936000.0,0.0,0.0,0.0,936000.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11758,0.0,0.0,,Bypass Pumping and Setup,1.0,LS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380000.0,0.0,0.0,0.0,1380000.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11759,0.0,0.0,,"Gravity Sewer Lateral Connection (Tee Fitting), Back Trap Valve, and Cleanout",15.0,EA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,42000.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11760,0.0,0.0,,Gravity Sewer Lateral Reinstatement (All Sizes and Depths),300.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82500.0,0.0,0.0,0.0,82500.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11761,0.0,0.0,,"8 to 15-inch Collection Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I or Section II Branches B, C, and D",27.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7560.0,0.0,0.0,0.0,7560.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11762,0.0,0.0,,"8 to 15-inch Collection Sanitary Sewer Pipe, 26' to 30.0' depth, Section I and Section II Branches B, C, and D",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,0.0,334.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11763,0.0,0.0,,"8 to 15-inch Collection Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II Branches B, C, and D",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,270.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11764,0.0,0.0,,"24 -inch Collection Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II Branches B, C, and D",197.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85104.0,0.0,0.0,0.0,85104.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11765,0.0,0.0,,"36-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,415.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11766,0.0,0.0,,"36-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,0.0,0.0,461.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11767,0.0,0.0,,"36-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II, Branch A",63.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34209.0,0.0,0.0,0.0,34209.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11768,0.0,0.0,,"36-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,0.0,0.0,530.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11769,0.0,0.0,,"42-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,546.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11770,0.0,0.0,,"42-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,0.0,557.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11771,0.0,0.0,,"42-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,587.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11772,0.0,0.0,,"42-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,668.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11773,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,0.0,0.0,647.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11774,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",343.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219520.0,0.0,0.0,0.0,219520.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11775,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II, Branch A",4081.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2946482.0,0.0,0.0,0.0,2946482.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11776,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",886.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678676.0,0.0,0.0,0.0,678676.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11777,0.0,0.0,,"48-inch Trunk Sanitary Sewer Pipe, 25.1' to 30.0' depth, Section I and Section II, Branch A",516.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413832.0,0.0,0.0,0.0,413832.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11778,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.0,0.0,0.0,0.0,761.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11779,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",462.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368214.0,0.0,0.0,0.0,368214.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11780,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II, Branch A",4248.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3585312.0,0.0,0.0,0.0,3585312.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11781,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",562.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500180.0,0.0,0.0,0.0,500180.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11782,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 25.1' to 30.0' depth, Section I and Section II, Branch A",540.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501660.0,0.0,0.0,0.0,501660.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11783,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 30.1' to 35.0' depth, Section I and Section II, Branch A",592.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573648.0,0.0,0.0,0.0,573648.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11784,0.0,0.0,,"54-inch Trunk Sanitary Sewer Pipe, 35.1' to 40.0' depth, Section I and Section II, Branch A",31.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31341.0,0.0,0.0,0.0,31341.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11785,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,0.0,0.0,0.0,963.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11786,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0,0.0,0.0,0.0,1004.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11787,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 15.1' to 20.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0,0.0,1055.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11788,0.0,0.0,,"60-inch Trunk Sanitary Sewer Pipe, 20.1' to 25.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,0.0,0.0,0.0,1070.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11789,0.0,0.0,,"66-inch Trunk Sanitary Sewer Pipe, 6.1' to 10.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,997.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
11790,0.0,0.0,,"66-inch Trunk Sanitary Sewer Pipe, 10.1' to 15.0' depth, Section I and Section II, Branch A",1.0,LF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0,0.0,1040.0,not classified cost category,Snapfinger_60_pc_012624_Sect_1_2_FRP_Sec 1 Print 30 pc.csv,2023,watershed
